0;27;83,71094;0.3851031;-0.9682367;-0.416734;0.2738661;-0.6457598;0.273354;-0.992153;-0.7992674;0.479503;0.5042257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.2739261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.6151543;1;-0.7028339;0.3764391
-0.4862971;-0.7779171;0.3898097;0.401367;0.09150243;0.1016797;0.6321642;-0.7024242;0.005368477;0.9199138;0.4487786;-0.8699671;-0.4527547;0.8744398;0.4793675;-0.2043889;-0.6266266;0.5495571;1;-0.8524686;-0.9678573;0.3318965;-0.08862668;0.2238533
-0.4862971;-0.7779171;0.3898097;0.401367;0.09150243;0.1016797;0.6321642;-0.7024242;0.005368477;0.9199138;0.4487786;-0.8699671;-0.2091547;0.8744398;0.4793675;-0.1963889;-0.6266266;0.5495571;1;-0.8524686;-0.9678573;0.3318965;-0.08862668;0.2238533
-0.4862971;-0.7779171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.4033786;-1;-0.2091547;0.8379397;0.7297675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.0476965;-0.08862668;0.2901533
-0.4862971;-0.7779171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.4033786;-0.9662;-0.2091547;0.8379397;0.7297675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.0476965;-0.08862668;0.2238533
0.3998031;-0.7303367;-0.416734;0.2738661;-0.6457598;0.193354;-0.992153;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.2739261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.7499543;0.8902192;-0.7028339;0.3764391
0.3851031;-0.7303367;-0.416734;0.2738661;-0.6457598;0.193354;-1;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.2739261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.7499543;0.8902192;-0.7028339;0.3764391
0.2238031;-0.7217367;-0.188134;0.2738661;-0.6457598;0.193354;-0.703153;-0.7992674;0.479503;0.2169257;-0.5259808;-0.4228061;0.2940753;-0.4886135;0.1371261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.6151543;1;-0.7028339;0.3764391
0.2238031;-0.7217367;-0.188134;0.2738661;-0.6457598;0.193354;-0.703153;-0.8947674;0.479503;0.2169257;-0.5259808;-0.4228061;0.2940753;-0.4886135;0.2864261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.6151543;1;-0.7028339;0.3764391
0.2238031;-0.9156367;-0.416734;0.2738661;-0.6457598;0.193354;-0.703153;-0.7992674;0.638303;0.2169257;-0.5259808;-0.6841061;0.1752753;-0.4886135;0.0610261;-0.785;-0.4489207;-0.9408586;0.2696641;-0.8935642;0.6151543;1;-0.7028339;0.3764391
0.2238031;-0.9682367;-0.416734;0.2738661;-0.6457598;0.193354;-0.703153;-0.7992674;0.638303;0.2169257;-0.5259808;-0.6841061;0.1752753;-0.4886135;0.0610261;-0.538;-0.4489207;-0.9408586;0.2696641;-0.8935642;0.6151543;1;-0.7028339;0.3764391
0.3916031;-0.743;-0.698634;0.3608661;-0.6457598;0.193354;-0.734353;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.4004753;-0.5239135;0.0610261;-0.9370968;-0.4631207;-0.9408586;0.1889641;-0.8613642;0.6151543;0.8902192;-0.5840339;0.3764391
0.3916031;-0.743;-0.698634;0.2738661;-0.6457598;0.193354;-0.734353;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.4004753;-0.5239135;0.0610261;-0.9370968;-0.4631207;-0.9408586;0.1889641;-0.8613642;0.6151543;0.8266192;-0.5840339;0.3764391
0.4558241;-0.964834;-0.3228;0.3242327;0.1629769;0.1851654;0.5751238;-0.8997005;-0.5696048;0.7276517;-0.1102908;-0.6225293;-0.139435;0.7253028;0.7256105;1;0.2565836;-0.4229758;-0.5043628;0.6683952;0.8048837;0.8827702;0.4869871;-0.2780209
0.4558241;-0.964834;-0.3228;0.3242327;0.1629769;0.1851654;0.5751238;-0.8997005;-0.5696048;0.7276517;-0.1102908;-0.6225293;-0.139435;0.7253028;0.7256105;1;0.2565836;-0.4229758;-0.5043628;0.6550952;0.8048837;0.8894702;0.4869871;-0.2780209
0.09510314;-0.6265;-0.698634;0.2738661;-0.6457598;0.193354;-0.734353;-0.7992674;0.270503;0.2169257;-0.5259808;-0.6841061;0.2940753;-0.5239135;0.0610261;-1;-0.4932207;-0.9980586;0.1889641;-1;0.6151543;0.8902192;-0.5840339;0.3764391
0.09510314;-0.6265;-0.698634;0.2738661;-0.6457598;0.434654;-0.734353;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.2940753;-0.5239135;0.0610261;-1;-0.4932207;-0.9980586;0.1889641;-1;0.6151543;0.8902192;-0.5840339;0.3764391
-0.4862971;-0.7779171;0.3037097;0.521367;0.09150243;0.1016797;0.5851642;-0.4572242;0.05516849;0.6988138;0.3529786;-0.8699671;-0.4593547;0.8744398;0.4793675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.3318965;-0.08862668;0.2374533
-0.4862971;-0.7779171;0.3037097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;0.05516849;0.6988138;0.3529786;-0.8699671;-0.4593547;1;0.4793675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.3318965;-0.08862668;0.2374533
0.2670069;-0.121782;0.0311439;-0.4665225;-0.134181;0.1760941;0.08526468;-1;0.885426;-0.9570234;-0.6912118;-0.4272242;-0.5329547;-0.4320643;0.4670923;-0.4285369;0.438751;-0.889098;-0.01746744;-0.4611974;-0.5684417;-0.73968;-0.8126091;0.3073741
0.2670069;-0.121782;0.0311439;-0.7534225;-0.199981;0.1760941;0.08526468;-1;0.885426;-0.9570234;-0.6912118;-0.4272242;-0.5329547;-0.4320643;0.4670923;-0.4285369;0.438751;-0.889098;-0.01746744;-0.4611974;-0.5684417;-0.73968;-0.8126091;0.3073741
-0.4862971;-0.9337171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.5405786;-0.8699671;-0.2091547;0.8744398;0.7297675;0.07011108;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.07449649;-0.08862668;0.2238533
-0.4862971;-0.9337171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.4487786;-0.8699671;-0.2091547;0.8744398;0.7297675;0.07011108;-0.7356266;0.5841572;0.9423144;-0.8524686;-0.9678573;0.07449649;-0.08862668;0.2238533
0.09510314;-1;-0.675734;0.2738661;-0.6457598;0.193354;-0.802553;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.2940753;-0.5239135;0.0610261;-1;-0.4932207;-0.8575586;0.4683641;-0.9090642;0.6151543;0.8902192;-0.6986339;0.2839391
0.09510314;-1;-0.675734;0.2738661;-0.6457598;0.193354;-0.802553;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.2940753;-0.5239135;0.0610261;-1;-0.4932207;-0.9408586;0.4683641;-1;0.6151543;0.8902192;-0.6986339;0.2839391
-0.4862971;-0.7779171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;-0.1359315;0.6988138;0.4487786;-0.8699671;-0.2133547;0.9860398;0.4793675;0.02591109;-0.7356266;0.6671572;1;-0.8524686;-0.9678573;0.3318965;-0.01032669;0.2374533
-0.4862971;-0.7779171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;-0.1359315;0.6988138;0.4487786;-0.8699671;-0.2133547;0.8744398;0.4793675;0.02591109;-0.7356266;0.6671572;1;-0.8288686;-0.9678573;0.3318965;-0.01032669;0.2374533
0.6821332;-0.4272809;-0.2679645;0.1987884;0.4803103;-0.01585519;0.8486328;-0.00351501;0.01491286;0.6867077;-0.1228259;-0.09495389;0.375174;0.2158301;0.3680346;0.6786158;-0.809213;0.9592596;0.8508518;-0.9151405;-0.6403773;-0.8176789;-0.826144;-0.2422058
0.6821332;-0.2089809;-0.2679645;0.1987884;0.4803103;-0.01585519;0.8486328;-0.00351501;0.01491286;0.6867077;-0.1228259;-0.09495389;0.582774;0.2158301;0.3680346;0.6786158;-0.809213;0.9592596;0.8508518;-0.9151405;-0.6403773;-0.8176789;-0.826144;-0.2422058
0.6181332;-0.6478809;-0.2679645;0.1987884;0.4803103;-0.01585519;0.6981328;0.230185;0.08761287;0.8258077;-0.1228259;0.04164612;0.582774;0.2158301;0.3680346;0.6786158;-0.809213;1;0.5862517;-1;-0.6403773;-0.8176789;-0.826144;-0.2422058
0.6181332;-0.6478809;-0.2679645;0.1987884;0.4803103;-0.01585519;0.7279328;0.230185;0.08761287;0.8258077;-0.1228259;0.04164612;0.582774;0.2158301;0.3680346;0.6786158;-0.809213;1;0.8508518;-1;-0.6403773;-0.8176789;-0.826144;-0.2422058
0.2670069;-0.121782;0.03984389;-0.4665225;-0.199981;0.1760941;0.08526468;-1;0.941026;-0.9570234;-0.6912118;-0.4272242;-0.5329547;-0.4320643;0.4670923;-0.4285369;0.438751;-0.889098;-0.01746744;-0.4611974;-0.5684417;-0.50968;-0.8126091;0.3073741
0.2670069;-0.121782;0.0311439;-0.4665225;-0.199981;0.3892941;0.08526468;-1;0.941026;-0.9570234;-0.6912118;-0.4272242;-0.5329547;-0.4320643;0.4670923;-0.4285369;0.438751;-0.889098;-0.01746744;-0.4611974;-0.5684417;-0.50968;-0.8126091;0.3073741
-0.4862971;-0.7779171;0.4181097;0.521367;0.07550242;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.4033786;-1;-0.2574547;0.8744398;0.7297675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.0476965;-0.08862668;0.2238533
-0.4862971;-0.7779171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.4033786;-1;-0.4467547;0.8744398;0.7297675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.0476965;-0.08862668;0.2238533
-0.4862971;-0.7779171;0.4181097;0.521367;0.2045024;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.4487786;-0.8699671;-0.2091547;0.8744398;0.9175675;-0.2158889;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.0476965;-0.08862668;0.2238533
-0.4862971;-0.7779171;0.4181097;0.521367;0.2045024;0.1016797;0.6321642;-0.4572242;0.1629685;0.5581138;0.4487786;-0.8699671;-0.2091547;1;0.9175675;0.07011108;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.0476965;-0.08862668;0.2238533
-0.4862971;-0.7779171;0.4181097;0.521367;0.09150243;0.1016797;0.6321642;-0.4572242;0.05516849;0.9552138;0.3529786;-0.9261671;-0.4593547;0.8744398;0.4793675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.3318965;-0.08862668;0.2374533
-0.4862971;-0.7779171;0.4181097;0.521367;-0.1140976;0.1016797;0.6321642;-0.4572242;0.05516849;0.9552138;0.3529786;-0.8699671;-0.4593547;0.8744398;0.4793675;0.02591109;-0.7356266;0.6671572;0.9423144;-0.8524686;-0.9678573;0.3318965;-0.08862668;0.2374533
0.3851031;-0.9682367;-0.463334;0.2738661;-0.6457598;0.262554;-0.703153;-0.7992674;0.479503;0.3370257;-0.5259808;-0.6841061;0.6654752;-0.4886135;0.0610261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.6151543;0.9715192;-0.7028339;0.3764391
0.6561031;-0.9682367;-0.463334;0.2738661;-0.6457598;0.262554;-0.703153;-0.7992674;0.479503;0.3370257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.0610261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.6151543;0.9715192;-0.7028339;0.3764391
0.6219031;-0.9682367;-0.416734;0.2738661;-0.6708598;0.193354;-0.992153;-0.7992674;0.767203;0.2169257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.0610261;-1;-0.4932207;-0.9408586;0.2696641;-1;0.6151543;0.8902192;-0.7028339;0.3764391
0.6219031;-0.9682367;-0.346834;0.2738661;-0.6708598;0.193354;-0.992153;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.0610261;-1;-0.4932207;-0.9408586;0.2696641;-1;0.6151543;0.8902192;-0.7028339;0.3764391
0.3916031;-0.743;-0.698634;0.2738661;-0.6457598;0.193354;-0.734353;-0.8089674;0.479503;0.01882568;-0.5259808;-0.6841061;0.4004753;-0.5239135;0.0610261;-0.9370968;-0.4631207;-0.9408586;0.1889641;-0.9090642;0.6151543;0.8902192;-0.5840339;0.3764391
0.3916031;-0.743;-0.698634;0.2738661;-0.6457598;0.193354;-0.734353;-0.7992674;0.479503;0.01882568;-0.5259808;-0.6841061;0.4004753;-0.5239135;0.0610261;-0.9370968;-0.4631207;-0.9408586;0.1889641;-0.9090642;0.6151543;1;-0.5840339;0.3764391
0.4973119;-0.04442346;-0.2187885;-0.270168;-0.5403348;0.04399598;-0.6228567;-0.8347261;-0.4155249;-0.9811512;0.04609215;0.3522917;0.7100041;-0.812233;-0.3616164;0.5126462;-0.5858178;0.3694814;-0.2909723;-0.8245444;0.1423225;0.4391536;-0.9197975;0.5375415
0.4973119;-0.04442346;-0.2187885;-0.270168;-0.5403348;0.04399598;-0.7914567;-0.8347261;-0.4155249;-0.9811512;0.04609215;0.3522917;0.7100041;-0.812233;-0.2615164;0.5126462;-0.5858178;0.3694814;-0.2909723;-0.8245444;0.1423225;0.4391536;-0.9197975;0.5375415
0.4884332;-0.3571809;-0.4303645;0.1987884;0.4803103;-0.01585519;0.8486328;0.230185;0.01261286;0.8258077;-0.1228259;0.04164612;0.582774;0.2158301;0.3680346;0.6786158;-0.809213;1;0.7580518;-0.9151405;-0.7539773;-0.7938789;-0.879844;-0.2422058
0.4884332;-0.3571809;-0.4303645;0.1987884;0.4803103;-0.01585519;0.8486328;0.230185;0.01261286;0.8258077;-0.1228259;0.04164612;0.582774;0.2158301;0.3391346;0.6786158;-0.809213;1;0.7580518;-0.9151405;-0.7539773;-0.7938789;-0.766744;-0.2422058
-0.2527615;-0.4130359;0.1497892;0.4144353;-0.143737;-0.3538869;0.9408872;-0.6729754;0.03325784;-0.2855071;-0.1468851;-0.01272041;0.8842868;0.01690304;0.7917581;-0.8001012;-0.06238627;-0.04617681;0.6958889;-0.7155929;-0.9499375;0.4178607;-1;0.2380476
-0.2527615;-0.4130359;0.1497892;0.4144353;-0.143737;-0.3538869;0.9408872;-0.6729754;0.03325784;-0.2855071;-0.1468851;-0.01272041;0.6241868;0.01690304;0.7917581;-0.8001012;-0.06238627;-0.04617681;0.6958889;-0.7155929;-0.7237375;0.4178607;-1;0.2380476
0.9836242;-0.9665838;-0.5367331;0.444627;-0.01306081;0.1313579;0.3118151;-0.986841;0.0163008;0.6464386;-0.9921377;0.2846032;0.2249343;0.1650497;-0.7578644;0.1348843;-0.05964421;0.8965801;-0.7427859;0.09784484;-0.6726719;-0.8770102;-0.1893585;-0.9511837
0.9836242;-0.9665838;-0.5367331;0.444627;-0.01306081;0.1313579;0.3118151;-0.986841;0.0163008;0.6464386;-0.9921377;0.3813032;0.2249343;0.1650497;-0.7578644;0.1348843;-0.05964421;0.8965801;-0.7427859;-0.1586552;-0.6726719;-0.8770102;-0.1893585;-0.9511837
0.3058069;0.05041802;0.0311439;-0.2555225;-0.199981;0.1760941;-0.1284353;-0.8755807;0.885426;-0.9570234;-0.6912118;-0.4272242;-0.7194547;-0.4320643;0.4670923;-0.4285369;0.438751;-0.945498;-0.01746744;-0.4611974;-0.5684417;-0.63218;-0.6844091;0.3073741
0.3058069;0.05041802;0.0311439;-0.5359225;-0.199981;0.1760941;-0.1284353;-0.8755807;0.885426;-1;-0.6912118;-0.4272242;-0.7194547;-0.4320643;0.4670923;-0.4285369;0.438751;-0.945498;-0.01746744;-0.4611974;-0.5684417;-0.63218;-0.6844091;0.3073741
-0.0682984;-0.7770961;0.2347875;0.1099777;0.9209458;0.2629256;0.436167;-0.7139785;-0.6091408;0.3145442;0.6637828;-0.5142065;-0.733964;0.4676625;0.6597699;-0.4267112;0.6001562;-0.4896724;-0.8535967;0.2620224;-0.7636356;0.1487065;-0.8556597;-0.6467825
-0.0682984;-0.8290961;0.2347875;0.1099777;0.9209458;0.2629256;0.436167;-0.7139785;-0.6091408;0.3541442;0.6637828;-0.5142065;-0.733964;0.4676625;0.6597699;-0.4267112;0.6001562;-0.4896724;-0.8535967;0.2620224;-0.7636356;0.1487065;-0.8556597;-0.6467825
0.6181332;-0.5200809;-0.2679645;0.1987884;0.4803103;-0.01585519;0.6981328;0.230185;0.08761287;0.8258077;-0.1228259;0.04164612;0.582774;0.2158301;0.3680346;0.6786158;-0.809213;1;0.9714518;-0.8986405;-0.4319773;-0.8176789;-0.826144;-0.2422058
0.6181332;-0.5200809;-0.2679645;0.2558884;0.4803103;-0.01585519;0.6981328;0.230185;0.08761287;0.8258077;-0.1228259;0.04164612;0.582774;0.2158301;0.3680346;0.6786158;-0.809213;1;0.9761518;-0.8986405;-0.4319773;-0.8176789;-0.826144;-0.2422058
0.3851031;-0.9682367;-0.416734;0.2738661;-0.6457598;0.193354;-0.992153;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.2201753;-0.4886135;0.2739261;-1;-0.4932207;-0.9408586;0.2696641;-1;0.6151543;1;-0.7028339;0.3764391
0.3851031;-0.9682367;-0.416734;0.2738661;-0.6457598;0.193354;-0.992153;-0.7992674;0.479503;0.2169257;-0.5259808;-0.6841061;0.2201753;-0.4886135;0.2739261;-1;-0.7285207;-0.9408586;0.2696641;-0.8935642;0.6151543;1;-0.7028339;0.3764391
0.3851031;-0.7335367;-0.416734;0.2738661;-0.6457598;0.193354;-0.992153;-0.8565674;0.479503;0.2169257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.2739261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.6151543;0.8902192;-0.7028339;0.3764391
0.3851031;-0.7303367;-0.615934;0.2738661;-0.6457598;0.193354;-0.992153;-0.8565674;0.479503;0.2169257;-0.5259808;-0.6841061;0.4343753;-0.4886135;0.2739261;-1;-0.4932207;-0.9408586;0.2696641;-0.8935642;0.6151543;0.8902192;-0.7028339;0.3764391
