0;0;1,5;-0.3983023;-0.795796;0.1299781;0.5585355;0.09872349;0.04402706;0.5848853;-0.6935557;0.1889159;0.6750033;0.3356471;-0.8699671;-0.1761336;0.8618345;0.4359412;-0.2082415;-0.5192792;0.6832992;0.9155828;-0.8076738;-0.9566263;0.3656176;-0.1050793;0.1633218
1;0;1,519531;-0.3734286;-0.795796;0.1299781;0.5585355;0.1123235;0.05225338;0.5848853;-0.7277557;0.2112896;0.6454297;0.3356471;-0.8699671;-0.1761336;0.8618345;0.4359412;-0.1839678;-0.5192792;0.6203992;0.8848828;-0.8199475;-1;0.3551913;-0.1050793;0.1201218
2;2;18,46484;-0.396676;-0.777296;0.09045708;0.5402881;0.1661235;0.1152271;0.588959;-0.7688031;0.1171633;0.5829349;0.4249734;-0.8486197;-0.2059073;0.9218343;0.4219623;-0.2994204;-0.4439792;0.5875256;0.9118829;-0.8495001;-0.9678263;0.3986387;-0.2083108;0.2482007
3;3;24,15625;-0.396676;-0.8177697;0.08893076;0.5116618;0.1953972;0.1152271;0.588959;-0.7688031;0.1152896;0.5829349;0.4427471;-0.8486197;-0.2059073;0.9218343;0.4405886;-0.3619204;-0.4512055;0.5875256;0.8758092;-0.8495001;-1;0.3986387;-0.2714108;0.2482007
4;7;32,50391;-0.3815023;-0.7610223;0.1091045;0.5644881;0.1399709;0.05777446;0.592759;-0.7036031;0.1894422;0.7102821;0.4617523;-0.9334723;-0.214581;0.8045609;0.5328094;-0.2700941;-0.5019055;0.7070782;0.9843092;-0.8789475;-1;0.3030439;-0.03313196;0.2166744
5;4;15,35156;-0.419076;-0.7648223;0.1246782;0.5275618;0.1030972;0.05777446;0.592759;-0.7099768;0.1894422;0.7594085;0.4617523;-0.9334723;-0.2091547;0.8045609;0.5208095;-0.2239204;-0.4892318;0.7070782;0.9843092;-0.9250738;-1;0.3030439;-0.08175828;0.1919481
6;0;1,488281;-0.4606286;-0.712896;0.03053076;0.5133881;0.1385972;0.02222182;0.5593853;-0.6963031;0.1398632;0.6059086;0.4566997;-0.897046;-0.2482862;0.9678608;0.4094149;-0.1634415;-0.4914529;0.6713045;0.8647618;-0.8668475;-0.9128316;0.3629387;-0.1035582;0.2109744
7;0;15,02734;-0.5015549;-0.712896;0.04453076;0.5322144;0.1241235;0.05684814;0.5593853;-0.6963031;0.09838956;0.6059086;0.4566997;-0.8609723;-0.2482862;0.9578345;0.4094149;-0.1939678;-0.4914529;0.6993782;0.8243355;-0.8404738;-0.9453053;0.3629387;-0.1035582;0.1981007
8;2;6,902344;-0.3927023;-0.8166697;-0.0058482;0.4961881;0.1298761;0.05225338;0.558859;-0.7048031;0.2004159;0.622077;0.3627208;-0.911046;-0.2972125;0.8728344;0.4823886;-0.1705152;-0.4821792;0.6241783;0.8967828;-0.8006264;-1;0.4123913;-0.1831319;0.1720744
9;0;4,511719;-0.3927023;-0.8166697;-0.0058482;0.4961881;0.1298761;0.05225338;0.5179327;-0.7050294;0.1650422;0.6292034;0.3977208;-0.904346;-0.2537862;0.8728344;0.4823886;-0.1705152;-0.5096793;0.6241783;0.8769828;-0.8023264;-1;0.3533913;-0.1500319;0.1720744
10;0;15,02734;-0.4491497;-0.7664223;0.08347812;0.4725881;0.1283498;0.07472707;0.6734853;-0.7339085;0.09671588;0.6985823;0.3544471;-0.9022934;-0.1697599;0.9496081;0.5093884;-0.2579152;-0.5825844;0.6767994;0.8978091;-0.8783739;-1;0.259065;-0.1236319;0.06134808
