0;4;44,24219;-0.4810497;-0.8046434;0.1319834;0.521367;0.1985235;0.08582707;0.7126853;-0.7182769;0.1625422;0.6994349;0.4797523;-0.8699671;-0.178681;0.8769872;0.4382412;-0.2169415;-0.4755529;0.6671572;0.9423144;-0.7942475;-0.9411364;0.3776702;-0.082653;0.2587007
1;1;16,82031;-0.4810497;-0.7724697;0.1319834;0.521367;0.1546498;0.08582707;0.6699853;-0.7182769;0.1625422;0.7086349;0.4797523;-0.8650934;-0.2091547;0.8769872;0.4382412;-0.2169415;-0.4755529;0.6671572;0.9423144;-0.8124212;-0.94761;0.3776702;-0.082653;0.2587007
2;5;27,77344;-0.5265234;-0.7289434;0.1542571;0.521367;0.1349761;0.02800076;0.6510379;-0.7416505;0.1528159;0.6988138;0.447226;-0.884146;-0.2091547;0.8744398;0.4679149;-0.2096415;-0.4974529;0.6578046;0.9423144;-0.8250949;-0.9848626;0.3776702;-0.082653;0.204727
3;2;9,890625;-0.5351498;-0.7289434;0.1542571;0.521367;0.09264978;0.06432708;0.6173115;-0.7416505;0.1528159;0.6988138;0.447226;-0.8866197;-0.2091547;0.8744398;0.4382412;-0.2492152;-0.4974529;0.6799309;0.9423144;-0.8250949;-0.9678627;0.3776702;-0.082653;0.2469007
4;2;11,98633;-0.4666023;-0.7779171;0.1583308;0.5617407;0.09150243;0.1016797;0.6393852;-0.7024242;0.1204422;0.7005349;0.4487786;-0.8544934;-0.250581;0.8371134;0.4793675;-0.2470152;-0.5441055;0.6880308;0.9423144;-0.8543949;-0.9678573;0.2983176;-0.09417932;0.1862007
5;1;3,662109;-0.464476;-0.7779171;0.1372308;0.5966144;0.09150243;0.1016797;0.6393852;-0.7024242;0.1204422;0.6751612;0.4487786;-0.8544934;-0.2482073;0.8118871;0.4793675;-0.2470152;-0.5441055;0.6671572;0.973188;-0.8524686;-0.9678573;0.2983176;-0.09417932;0.197427
6;1;18,12891;-0.4651497;-0.7715434;0.1276097;0.4940144;0.08352347;0.1016797;0.6307114;-0.6618506;0.1891422;0.7184875;0.4147523;-0.8699671;-0.2091547;0.8325871;0.4856149;-0.2129889;-0.4426055;0.6169308;0.9423144;-0.8835212;-0.9722099;0.3314439;-0.1086793;0.197427
7;0;15,03711;-0.4651497;-0.7715434;0.1276097;0.4940144;0.03534979;0.1016797;0.6539851;-0.6618506;0.1905159;0.7184875;0.448926;-0.8699671;-0.2091547;0.7897871;0.4856149;-0.2129889;-0.4060318;0.6671572;0.9423144;-0.8510475;-0.9722099;0.3306702;-0.1086793;0.197427
8;0;1,490234;-0.5132498;-0.8046434;0.1310571;0.521367;0.1674235;0.1354007;0.6532379;-0.7416505;0.1330896;0.6988138;0.4766523;-0.9143934;-0.2091547;0.9045135;0.4382412;-0.2066941;-0.508853;0.6671572;0.9423144;-0.8037212;-0.9368627;0.3776702;-0.04267932;0.235227
9;0;1,523438;-0.5265234;-0.8046434;0.1310571;0.5397407;0.1768498;0.07440075;0.6532379;-0.7416505;0.1371159;0.6988138;0.4766523;-0.8699671;-0.2091547;0.9045135;0.4382149;-0.2066941;-0.508853;0.6735309;0.9423144;-0.8037212;-0.9425364;0.3776702;-0.04267932;0.2783007
10;3;34,5;-0.5262497;-0.7715434;0.1501308;0.5217144;0.1151761;0.1314534;0.6731851;-0.6559505;0.1314422;0.6988138;0.4487786;-0.8699671;-0.175281;0.8854871;0.5104886;-0.2154152;-0.4696792;0.6981308;0.895988;-0.8524686;-0.9464362;0.3318965;-0.1599793;0.1849007
11;2;14,51758;-0.4872497;-0.7699697;0.1501308;0.4706144;0.1151761;0.1314534;0.6731851;-0.6559505;0.1314422;0.6988138;0.4487786;-0.8699671;-0.2091547;0.8411134;0.5286149;-0.2154152;-0.4303055;0.6981308;0.8494617;-0.8156949;-0.9464362;0.3318965;-0.1599793;0.1849007
12;0;1,791016;0.1751505;-0.9682367;-0.7036604;0.2653135;-0.6715862;0.2405014;-0.7862319;-0.7992674;0.4651767;0.2169257;-0.5710334;-0.6841061;0.264949;-0.4450924;0.0610261;-0.9161494;-0.4975733;-0.9158375;0.1416378;-0.8633905;0.6973017;0.8903929;-0.7019866;0.3926128
13;0;15,00195;0.1751505;-0.977063;-0.7036604;0.3136872;-0.6662862;0.2113277;-0.7862319;-0.7992674;0.479503;0.2169257;-0.5710334;-0.6841061;0.264949;-0.4823661;0.0610261;-0.9161494;-0.4975733;-0.8939112;0.1765115;-0.8633905;0.6973017;0.8903929;-0.7722865;0.3831865
14;0;1,498047;-0.4878234;-0.7715434;0.1276097;0.4945407;0.1000235;0.09445338;0.6500587;-0.6745769;0.1460159;0.7184875;0.4487786;-0.8868935;-0.236881;0.8277134;0.4807149;-0.2129889;-0.5093055;0.6899309;0.9423144;-0.9225212;-0.9427362;0.3318965;-0.1086793;0.197427
15;7;50,89844;-0.4891497;-0.7715434;0.1276097;0.4945407;0.07052348;0.09445338;0.6500587;-0.6745769;0.1460159;0.7293612;0.4487786;-0.8868935;-0.2091547;0.8277134;0.5295149;-0.1738152;-0.5485318;0.6899309;0.9423144;-0.8897949;-0.9248099;0.3318965;-0.1086793;0.197427
16;3;9,746094;0.6279069;-0.4272809;-0.1881434;0.1810358;0.4832577;-0.01585519;0.8978802;0.1996587;0.08718655;0.8016551;-0.09555222;0.0657198;0.5822477;0.2654775;0.6746083;0.6587895;-0.7997393;0.9592596;0.8355992;-0.9642194;-0.6831036;-0.9019579;-0.886344;-0.2188584
17;1;9,412109;0.6279069;-0.4272809;-0.1881434;0.1597621;0.504984;-0.01585519;0.8852065;0.1808324;0.08718655;0.8016551;-0.1228259;0.0657198;0.5822477;0.2654775;0.6746083;0.6807632;-0.7997393;0.9592596;0.8355992;-0.9642194;-0.6403773;-0.9019579;-0.8394703;-0.2167847
18;1;3,101563;-0.4810497;-0.781896;0.08525708;0.5049407;0.1495498;0.08582707;0.6532379;-0.7182769;0.1625422;0.6688612;0.4487786;-0.9051934;-0.2091547;0.8635609;0.4382412;-0.1835678;-0.4903792;0.6866308;0.9423144;-0.8250949;-0.94761;0.3631439;-0.082653;0.269827
19;2;4,570313;-0.4810497;-0.742496;0.08525708;0.5179407;0.1495498;0.08582707;0.6532379;-0.7021033;0.1625422;0.6688612;0.4365523;-0.8699671;-0.228581;0.8635609;0.4382412;-0.1995678;-0.4755529;0.6671572;0.9423144;-0.8250949;-0.94761;0.3631439;-0.082653;0.269827
20;0;15,01563;0.09510314;-1;-0.698634;0.2544872;-0.6457598;0.2182277;-0.7184793;-0.8204938;0.4654504;0.2630731;-0.5287071;-0.6841061;0.3548227;-0.4641398;0.06114718;-0.9269231;-0.4374996;-0.9291849;0.1602378;-0.9100905;0.6593017;0.9208401;-0.7170865;0.4131128
21;2;19,13477;0.09510314;-1;-0.698634;0.2913135;-0.6457598;0.193354;-0.7184793;-0.8204938;0.5103241;0.2622731;-0.5287071;-0.6841061;0.3638227;-0.4287661;0.06114718;-0.9145494;-0.4374996;-0.9291849;0.1602378;-0.9100905;0.6593017;0.8491402;-0.7170865;0.4131128
22;0;1,638672;0.1400505;-0.9682367;-0.7465867;0.2652135;-0.7092125;0.193354;-0.7315056;-0.7992674;0.479503;0.2700731;-0.5620598;-0.6841061;0.304849;-0.4748662;0.0610261;-0.9161494;-0.4029733;-0.9291849;0.1416378;-0.8834168;0.6803017;0.8903929;-0.6649602;0.3996865
23;0;15,03711;0.1400505;-0.9682367;-0.738513;0.2355872;-0.6859862;0.2422277;-0.7315056;-0.8150938;0.479503;0.2500994;-0.5620598;-0.6841061;0.3495227;-0.5040398;0.0610261;-0.9161494;-0.448147;-0.9291849;0.1416378;-0.8834168;0.6803017;0.8607666;-0.6649602;0.3926128
24;0;1,490234;-0.5265234;-0.8419697;0.1545045;0.521367;0.09214979;0.1126534;0.6510379;-0.7416505;0.1528159;0.6988138;0.487226;-0.8712198;-0.2091547;0.8744398;0.4382412;-0.2492152;-0.4974529;0.6799309;0.9710618;-0.7752212;-0.94761;0.3776702;-0.1283793;0.204727
25;0;1,632813;-0.5593497;-0.7996434;0.2007308;0.521367;0.1349761;0.1126534;0.6510379;-0.7416505;0.1528159;0.6988138;0.5100997;-0.8848934;-0.2091547;0.8744398;0.4382412;-0.2202415;-0.4974529;0.6799309;0.9119618;-0.8250949;-0.94761;0.3776702;-0.1283793;0.2278007
26;4;11,02344;0.1751505;-0.9682367;-0.7036604;0.3472609;-0.6457598;0.193354;-0.7597319;-0.7716937;0.5132767;0.2169257;-0.5710334;-0.7171324;0.2646227;-0.4823661;0.02677346;-0.9161494;-0.448147;-0.9291849;0.1416378;-0.8549168;0.647328;0.9138666;-0.7028339;0.3723865
27;0;15,01953;0.1751505;-0.9682367;-0.7036604;0.3027872;-0.6457598;0.2431277;-0.7829056;-0.7992674;0.479503;0.2169257;-0.5762597;-0.7171324;0.2642964;-0.4823661;0.01489978;-0.9161494;-0.4611733;-0.9468113;0.1416378;-0.8268431;0.647328;0.9138666;-0.7028339;0.3926128
28;1;16,12695;-0.4742497;-0.7737697;0.1116834;0.4843618;0.08077611;0.1016797;0.6307114;-0.6618506;0.2160159;0.7184875;0.4487786;-0.8779934;-0.200081;0.8259134;0.5237886;-0.2129889;-0.4488055;0.6671572;0.970288;-0.8897949;-0.9722099;0.3306702;-0.1086793;0.197427
29;4;9,591797;-0.4878234;-0.7737697;0.1276097;0.5243881;0.08077611;0.1016797;0.6307114;-0.6618506;0.1891422;0.7184875;0.4487786;-0.8699671;-0.200081;0.8369871;0.4856149;-0.2003152;-0.4023318;0.6671572;0.9694617;-0.8897949;-0.9722099;0.3306702;-0.09340562;0.197427
30;1;1,501953;-0.5281497;-0.7692697;0.1139571;0.4945407;0.09150243;0.1016797;0.6731851;-0.7351506;0.1314422;0.6988138;0.4487786;-0.8609934;-0.245281;0.8744398;0.5203885;-0.2129889;-0.4671055;0.6981308;0.9423144;-0.8972212;-0.9335099;0.3192702;-0.1314056;0.2367481
31;1;13,11328;-0.4878234;-0.7715434;0.1566834;0.4945407;0.04997611;0.1016797;0.6731851;-0.7351506;0.1314422;0.6988138;0.4457523;-0.8609934;-0.245281;0.8744398;0.5203885;-0.2129889;-0.4671055;0.6981308;0.9339881;-0.8466212;-0.9335099;0.3192702;-0.1601793;0.1877481
32;0;1,337891;0.4122321;-0.480481;-0.4178961;-0.03676083;-0.3952274;0.2177344;-0.05816685;-0.9002628;0.6005509;-0.5270662;0.2885031;-0.07923382;-0.9054533;-0.9349014;0.8724754;0.8183324;-0.7033714;-0.3376298;0.4399803;0.7131574;-0.8956578;0.2925668;0.3293621;0.7831532
33;0;1,613281;0.4001058;-0.5274547;-0.3695698;-0.03676083;-0.3843537;0.1763081;-0.05816685;-0.9216891;0.6005509;-0.5270662;0.2798294;-0.07923382;-0.942127;-0.896475;0.8724754;0.8183324;-0.7033714;-0.3376298;0.400354;0.7131574;-0.8956578;0.2925668;0.3293621;0.7831532
